epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
132,11088.6,1.46292,1.05821,1.04732,0.61411,0.40709,0.41013,0.17737,2.20472,1.7532,1.25254,0.001354,0.001354,0.001354
133,11172.6,1.45945,1.02941,1.0303,0.62247,0.42061,0.41009,0.17743,2.2099,1.76469,1.25419,0.001288,0.001288,0.001288
134,11256.5,1.41455,1.01501,1.02817,0.61021,0.42061,0.40964,0.17717,2.2026,1.76528,1.25308,0.001222,0.001222,0.001222
135,11340.8,1.42924,1.05758,1.03493,0.62084,0.42061,0.41088,0.17679,2.20658,1.76929,1.25283,0.001156,0.001156,0.001156
136,11424.9,1.43444,1.03029,1.03657,0.62068,0.42061,0.41026,0.17734,2.20501,1.77182,1.25277,0.00109,0.00109,0.00109
137,11508.9,1.4191,1.01055,1.02459,0.62271,0.42061,0.40974,0.17757,2.20267,1.77472,1.25231,0.001024,0.001024,0.001024
138,11593,1.43917,1.04404,1.04168,0.61519,0.42061,0.40891,0.17716,2.20019,1.77841,1.25284,0.000958,0.000958,0.000958
139,11677,1.42171,1.00986,1.01595,0.61422,0.42061,0.40945,0.17766,2.20422,1.78108,1.253,0.000892,0.000892,0.000892
140,11760.9,1.41787,1.02004,1.02376,0.55972,0.42736,0.40828,0.17861,2.19974,1.78221,1.25291,0.000826,0.000826,0.000826
141,11846.6,1.3994,1.03416,1.01456,0.61263,0.42161,0.40707,0.17614,2.20846,1.78551,1.25415,0.00076,0.00076,0.00076
142,11930.5,1.36971,1.00907,1.01185,0.60771,0.42111,0.4067,0.17598,2.20529,1.792,1.25308,0.000694,0.000694,0.000694
143,12014.4,1.41978,1.00294,1.02659,0.59977,0.42061,0.40621,0.17652,2.21358,1.79554,1.25552,0.000628,0.000628,0.000628
144,12098.2,1.37169,1.02193,0.99753,0.61628,0.42061,0.40587,0.17771,2.21444,1.79696,1.25847,0.000562,0.000562,0.000562
145,12182,1.37303,0.99172,1.00828,0.61329,0.40793,0.40608,0.17774,2.21376,1.79779,1.25802,0.000496,0.000496,0.000496
146,12266,1.39255,1.00207,1.01579,0.60969,0.40709,0.40578,0.17649,2.21446,1.79764,1.25725,0.00043,0.00043,0.00043
147,12349.8,1.38234,0.99773,1.01868,0.64116,0.40709,0.40337,0.17715,2.20891,1.79613,1.25557,0.000364,0.000364,0.000364
148,12433.8,1.3566,0.97872,1.00972,0.64312,0.40709,0.40312,0.177,2.21159,1.79792,1.25701,0.000298,0.000298,0.000298
149,12517.8,1.36976,1.00912,0.99926,0.64241,0.40709,0.40226,0.17671,2.20784,1.79826,1.25506,0.000232,0.000232,0.000232
150,12601.8,1.34702,0.97885,0.99786,0.58614,0.42399,0.40287,0.17697,2.20634,1.79605,1.25591,0.000166,0.000166,0.000166
